SampleID_UK,Subject,Corneometer,Alloprevotella,Propionibacterium,Fusobacterium,family,Veillonella,Brevundimonas,Kytococcus,unresolved,Anaerococcus,Rhizobium,Staphylococcus,Brevibacterium,Selenomonas,Corynebacterium,Pantoea,Eubacterium,Porphyromonas,Streptococcus,Coprococcus,Proteus,Prevotella,Rhodococcus,Lactobacillus,Lachnospiraceae_[G],Anoxybacillus,Acinetobacter,Escherichia,Pasteurella,unresolved,Actinomyces,Catonella,Nocardioides,Agrobacterium,Micrococcus,Capnocytophaga,Finegoldia,Enterococcus,Pseudomonas,Leptotrichia,Alistipes,Synergistetes_[G],Klebsiella,Clostridium,Gordonia,Unclassified_Flavobacteriaceae,Gemella,Azospira,Erysipelatoclostridium,Bacillus,Rhodopseudomonas,Peptoniphilus,Mesorhizobium,Flavonifractor,Bacteroides,Sphingobacterium,TM7_[G-1],Dorea,Ureaplasma,Roseburia,Haemophilus,Peptoniphilaceae_[G-3],Jonquetella,Filifactor,Neisseria,Ruminococcaceae_[G-3],Mycoplasma,Leuconostoc,Kluyvera,Peptostreptococcaceae_[XI][G-9],unresolved,Ochrobactrum,Parvimonas,Alteromonas,Clostridiales_[G],Eikenella,Stenotrophomonas,Bergeyella,Alphaproteobacteria,Enhydrobacter,Alloiococcus,Kocuria,Bergeyella,Sphingomonas,Lachnospiraceae_[G-3],Paracoccus,Aggregatibacter,Bosea,Dialister,Thermus,Enterobacter,Treponema,Granulicatella,Faecalibacterium,Peptostreptococcus,Carnobacterium,Turicibacter,Arthrobacter,Exiguobacterium,Solobacterium,Parabacteroides,Holdemanella,Bradyrhizobium,Blautia,Campylobacter,Stomatobaculum,TM7_[G-6],Nocardiopsis,Acidaminococcus,Psychrobacter,Kingella,Methylobacterium,Sanguibacter,Bacteroidetes_[G-7],Deinococcus,Atopobium,Facklamia,Rickettsiella,Aerococcus,Tsukamurella,Megasphaera,Rothia,Sneathia,Lacnoclostridium,Lachnospiraceae_[G-9],Lachnospiraceae_[G-7],Lactococcus,Calycanthus,Geobacillus,Mobiluncus,Shewanella,Clavibacter,Actinobaculum,order,Ruminococcaceae_[G-1],Helicobacter,family,Odoribacter,unresolved,Tissierella,Vibrio,Afipia,Anaeroglobus,Pseudoclavibacter,Peptoclostridium,Dechloromonas,Macrococcus,Turicella,Erwinia,Actinomycetales,Defluvibacter,Microbacterium,Patulibacter,Citrobacter,Anoxybacillus,Eremococcus,Lachnospiraceae_[G-2],Aeromonas,Serratia,Methylobacterium,Janibacter,Yersinia,Abiotrophia,Dolosigranulum,Caulobacter,Peptostreptococcaceae_[XI][G-1],Tannerella,Collinsella,Arsenicicoccus,Fastidiosipila,Brachybacterium,Oribacterium,Flavobacterium,Pinus,Chryseobacterium,Comamonadaceae_[G],Manihot,Blastococcus,Dermacoccus,Lachnoanaerobaculum,Moraxella,Pseudoxanthomonas,Polaromonas,Xanthomonas,TM7_[G-3],Tatumella,TM7_[G-5]
130,60,39.9,0,146.5359238,2.319253327,0,1.166676066,0,0.218531469,0,0,0,146.2292748,0,0,60.48387097,0.003524701,0,0.352470111,34.39403339,0,0,17.842037,0,118.997434,0,0,35.3950485,0,0,0,13.42206181,0,0,0,5.569027746,0,15.81533386,0,9.188895782,0,0,0,0,0,0,0,3.577571622,0,0,0,0,0,0,0,8.046892624,0,0,0,0,0,1.226595985,3.591670426,0,0,3.792578389,0,0,0,0,0,0,0,9.833916084,0,0.144512745,0,0.232630273,0,1.099706745,138.9613411,0,3.884220618,14.93063388,0,10.95829574,0,0,0,0,0,0,0,4.811217009,0,0,0,0,0,0,0,0,0,0,0,3.937091135,0,0,0,0,0,0,0.281976088,0,0,0,0,0,0,0,0,0,0.024672908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007049402,0,0,0,0,0,0,0,0.003524701,0,0,2.685822242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68785247,0,0,0.059919919,0,0,0,0,0,0.007049402,0,127.9572242,0,9.773996165,0,0,21.25394767,0,0,0
131,60,33.9,1.664734984,126.1938873,5.753463615,0.002682893,18.85268772,0,0,0.215972871,5.634074885,0,115.5159739,0,0,34.22029769,5.098837771,0,10.64303575,53.76517176,0,0,17.88684631,0,71.94847773,0,0,45.62929934,0,0,2.136924117,16.94380949,0,0,0,11.42912334,0.548651578,20.34571757,0,3.955925437,14.64054602,0,0,0,0,3.63800264,0,13.41178112,0,0,0,3.113497097,0.702917914,0,0,0,0,7.863558804,0,0,0,23.13726753,6.398699334,0,0,18.05721001,0,0,0,0,0,0,0,0.059023642,0,0.128778855,2.72850198,2.428017986,0,0,84.26563858,0,1.376324008,0,0,0.005365786,0,0,0,0,0,0,7.87965616,8.457819559,0,0.057682195,0,0,0,0,0,0,0,0,0,1.792172392,4.814451134,0,0,0,0,0,2.069851797,0,0,0,0,0,0,0,0,0,16.52259532,0,0,0,0,24.96029319,0,0,0,0,0,0,0,0,0,0,0,0.001341446,2.061803119,0,0.130120301,0,0,0,0,0,0,0,5.057252932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.139177747,0,0,0,0,0,0,4.509942801,0,0,0,0,31.88618096,0,3.811049226,0,0,96.62304283,0,0,8.228432225
132,82,24.1,0,2.817051368,0.634391095,0.598900685,5.767191777,1.33089041,0,0,0.306104794,0,253.4237156,0,0,91.47209788,0,0,0.975986301,13.22017807,0,0,2.670653423,0,0.004436301,0,0,1.366380821,0,0,0,0.026617808,0,0,0,18.24207122,0,4.773460271,0,1.663613013,0,0,0,0,0,1.956408903,0,2.071752738,0,0,0,0,1.996335615,0,0,0,0,0,0,0,0,0,0,0,0.177452055,0,0,0,0,0,0,0,0,0.541228767,0,0,0,0,0,6.97830205,79.76469858,0,6.614525338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106471233,0,0,0,0,0,0,0,0,0,0,0,0,0.09759863,0,0,0,0,0.474684246,0.408139726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.402643148,0,0,0,0,0,0.013308904,0,452.4983031,0,18.63690204,0,0,1.131256849,0,0,0
134,69,69.9,0.721400706,369.1789328,2.345259549,0.653504169,2.336772482,0,0,0.472446737,6.246481403,0.161254275,481.9183035,0.014145112,0.138622096,28.33265908,0.093357738,0,3.338246402,29.46992608,0.424353356,0,10.57488564,0,0.645017101,0,0,1.193847442,0.002829022,0,0,2.639477876,0,0,0.099015783,0.531856206,1.052396323,6.535041686,0,1.807745297,0.868509869,0,0,0,0,0.099015783,0,2.367891728,0.240466902,0,0,0,2.76395486,0,0,0.330995618,0,0.486591848,0,0,0,4.161491913,2.415985108,0,0,4.537751889,0,0,0,0,0,0,0,0.220663745,0,0.076383604,0,0.039606313,0,0.019803157,0.899629115,0,1.026935122,0.263099081,0,0.376259976,0,0.181057432,0,0.263099081,0,0,0,1.79925823,0.002829022,0.33382464,0,0,0.39323411,0.033948268,0.096186761,0,0,0,0,0.978841742,0.008487067,0,0,0,0,0.175399387,0,0,0,0,0.17822841,0.082041649,0,0,0.33382464,0.050922403,0.695939504,0,0.002829022,0,0.149938186,0.161254275,0.115989917,0,0,0,0,1.329640516,0,0,0,0.04809338,0,0,1.275889091,0,0.033948268,0,0,0,0,0,0,0,2.277363012,0,0,0,0,0,0,0.073554582,0,0,0.025461201,0,0,0.936406406,0.079212626,0,0.319679528,0.002829022,0,0,0,0.183886454,0,0,0,0,0,0.319679528,0,0.899629115,0,1.193847442,0,0,5.42040687,0.10750285,0,0
135,69,29.9,0,350.746052,0.021771946,1.727241059,14.07193451,0,0,0,16.568451,1.313574083,432.3255341,0,0,66.70924292,0,0,4.049581979,35.96725499,0,0,4.209242917,0,0.007257315,0,0,5.384928007,0,0,0,3.127902926,0,0,0,0,0,8.367684626,0,8.563632141,0,0,0,0,0,4.426962378,0,0.123374361,0,0,0,0,1.008766837,0,0,0,0,0,0,0,0,1.973989782,0.268520669,0,0,0,0,0,0,0,0,0,0,0,0,0.021771946,0,0,0,0,1.27003019,0,0,3.635915002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052310729,0,0,0,0,0,0,0,0,0,0,0,0.007257315,0,0,0.76927543,0,0.123374361,0,0,0,0,0,1.001509522,0,0,0,0,2.779551788,0,0,0,0,0,0.021771946,1.117626568,0,0,0,0,0,0,0,0,0,14.84120994,0,0,0,0,0,0,0,0,0,0,0,0,0.747503484,0.029029261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021771946,0,0.312064561,0,0,0,0,0,0
136,72,28.8,0,78.46969058,4.233565534,1.656762983,11.46244786,0,0,0.114140247,5.250451373,0,372.5157202,0,0,70.92605787,0,0,0,49.51611453,0,0,4.299282646,0,57.10817037,0,0,13.05349373,0.432349421,0,0,14.81402057,0,0,0,4.254318306,6.519829274,4.499892777,0,10.28299864,0.729805823,0,0,0,0,6.104773829,0,2.770495092,0,0,0,0,20.97759392,0,0,0,0,0.086469884,0,0,0,2.00264252,0.83702848,0,0,4.223189148,0,0,0,0,0,0,0,0.280162425,0,0.255950857,0,0,0,1.175990426,47.2955679,0,0,0.107222656,0,0,0,0,0,0.08992868,0,0,0,2.476497485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.587587075,0,0,0,0,0.325126765,0,0,0,0,0.003458795,0.664088711,0,0,0,0.183316155,0,0,0,0,0,0,0.28362122,0,0,0,0,0,0,0,0,0,0,2.933058474,0,0,0,0,0,0,0,0.47039617,0,0,0,0,0,0,0.127975429,0,0,0,0,0,0,0,0,0,0,0,0.003458795,0,173.1230847,0,12.93935348,0,0,0,0,0,0
137,72,32.5,6.252029081,75.44246264,0,0,5.48958651,0,0,1.874133029,8.790224994,0,323.8462522,0,0,98.80271921,1.549480063,0,0,23.69966649,0,0,10.39381389,0,87.08077956,0,0,7.378476492,7.407990398,0,0,1.259259988,0,0,0,0.039351875,0,17.87558905,0.004918984,4.756657845,0,0,0,0,0,22.79949236,0,4.294273318,0,0,0,0,1.077257568,0,0,0,0,0,0,0,0,1.200232176,0,0,0,18.52489498,0,0,0,0,0,0,0,0,0,0,0,0,7.998268518,0.595197104,46.25812862,0,2.567709819,3.713833168,0.073784765,0,0,0,0,0,0,0.004918984,0,7.024309621,0,0,0,0,0,0.073784765,0,0,0,0,0,0,0,0,0,0,0,0,1.711806546,0,0,0,0,0,0,0.004918984,0,0,0.54600726,0,0,0,0,0.614873041,0,0,0,0,0,0,0,0,0,0,0,0.009837969,0,0,0,0,0,0,0,0,0,8.986984367,4.235245507,0,0,0,0.418113668,0,0,0,6.438950486,0,0,0,0,0,0,0,0,0,0,0,0,2.415221305,0,0,0,0,0,0,0,163.1627102,0,10.47251763,0,0,0.004918984,0,0,0
138,68,44.4,0,120.7249166,4.908386089,0,1.756979111,0,0,3.899749933,1.059765178,0,157.7190879,0,0,128.1711614,0,0.706510119,0.278885573,30.48684125,0,0,6.093649775,0,56.21403538,0,0,3.379163529,0,0,0,3.78354761,0,0,0,18.78294336,0,113.7481291,0,5.177975477,0.994691878,0,0,0,0,82.43392736,0,4.606260052,0.004648093,0,0.585659704,0,18.91773805,0,0,0,0,0,0,0,0,0.125498508,0.762287234,0,0,0.822712441,0,0,0,0,0,0,0,0,0,0.023240464,0,0,0.004648093,4.778239488,46.3321899,0,3.92763849,0.943562856,0,0,1.315410287,0,2.082345614,0.218460366,0,0.060425208,0,2.049808963,0,0,0,0,0,0,0,0,0,0,0,0.399735988,0,0,0,0,0,0,0.102258044,0,0,0,0.060425208,5.526582443,0,0,0,0,4.332022571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91501427,0,2.602932017,0,0,0,0,0,0,0,2.756319082,0,0,0,0,0,0,0,0.116202322,0,0.260293202,0,0,0,0,1.334002659,0,0,0,0,0,1.366539309,0,0,0,0,0,0.009296186,0,132.4241664,0,7.753018936,0.269589387,0,3.104926049,0,0,0
139,68,38.1,0,116.7078383,0.805257661,0,3.80400364,0,0,5.750042989,3.002940029,0,191.6806818,0,0,145.8355177,0.461345535,0,0,25.60048315,0,0,3.321687854,0,54.94625325,0,0,7.570260828,0,0,0,0.599749196,0,0,0,19.63234955,0,48.3993407,0,1.824411889,0,2.105413261,0,0.00419405,0,102.1964242,0,12.60731526,0.037746453,0,0,0.041940503,9.95667546,0,0,0,0,0,0,0,0,0.834616014,3.430733162,0,0,3.422345061,0,0,0.012582151,0,0,0,0,1.597933172,0,0.293583522,0,0.733958806,3.258777099,5.188040246,35.67878607,0,3.422345061,0.624913498,0,0,0.306165673,0,0.247448969,0.113239359,0.868168416,1.195304341,0,0.687824253,0,5.171264045,0,0,0,0,0,0,0,0.008388101,0,1.614709373,0,2.281563374,0,0,0,0,0,0,0,0,0,0.998183976,0,0.809451712,0,0,0.645883749,0,0,0,0,0.176150113,0,0,0,0,0,0.150985812,0,0,0,0,0,0.39004668,1.765695185,0,0,0,0,0,0,0,1.149169788,0,1.241438895,0.079686956,0,0,0,0,0,0,0,0,0.083881006,0.532644391,0,0,0,0,0,0,0,0,0.796869561,0.889138668,0,0,0.167762013,0,0,0.13420961,0,131.8315837,0,9.013014138,0,0,10.13701962,0,0,0
140,70,32.5,0,227.2505961,6.416898665,0,14.25283912,0,0,2.530139033,0,0,82.5000104,0,0,40.50303159,0,0,0,15.70517222,0,0,17.87742974,0,203.5180585,0,0,11.71853868,0,0,0,1.248423865,0,0,0,27.83569077,0,4.049054735,0,6.454351381,0,0,0,0,0,23.37465616,0,10.25788276,0,0,2.833922173,0,0.89470377,0,0,0,0,0,0,0,0,0,9.75851321,0,0,0.940479312,0,0,0,0,0,0,0,0,0,0.570113565,0,0,0.004161413,0.024968477,88.22195312,0,0,0,0,0,0,0,0.004161413,2.98789445,0,0,0,1.531399941,0,0,0,0,0,0,0,0,0,5.05195524,0,13.5329147,0,0,0,0,0,0,0,0,0.445271178,0,0,0,0,0,0,0,0.074905432,0,0,0,0,10.68234687,0,0,0,0,0,0,0,0,0,0,0,2.850567825,31.34376183,0,0,0,0,0,0,0,0,0,7.057756249,0,0,0,0,0,0,0,0,0,0,0,0.012484239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07503444,0,70.42775163,0,0,0,0,0,0
141,75,25.8,0.894311166,27.43465475,9.759317043,8.193296181,22.52570656,0,0,51.87785818,21.23696122,0,135.1229971,0,0.249938492,138.4698297,0,0,23.61137689,135.1112812,0,0,52.20590245,0,0.636562096,0.175738002,0,2.436900294,0.007810578,0,0,16.05073751,0,0,0,0.0351476,2.425184427,81.30811558,0,2.124477179,12.57112507,0,0,0.968511655,0,0,0,15.8437572,0,0,0,0,30.92207777,0,0,2.104950735,0,2.554058962,0.605319785,6.799108032,0,15.5625764,4.807410676,0,0,9.782748777,0,0,0,0,0.097632223,0,0.335854848,0.796678942,0,0.07420049,0,0.019526445,1.913591577,0,0.249938492,0,1.515252106,0.937269344,0.007810578,0,0,0.390528893,0,0.453013516,0,0.066389912,0,0.062484623,0,1.292650637,0,0,0,0,0,0,0,0,0,27.22376915,3.214052792,0,0,0,0,0.003905289,0,0,0,0,2.565774829,2.241635847,0,7.8691572,0,1.152060235,12.51645103,0,0,0,0,3.358548482,0,0,0,0,0,0.066389912,0.824015965,0,0,1.773001175,0,0,6.061008424,0,0,0,0,0,0,0,0,5.623616063,0,0,2.311931048,0,0.566266895,0,0,1.780811753,0,0,0,0,0,1.09738619,0.433487072,0,1.819864643,0.304612537,0.503782272,0,1.851106954,0,1.894065132,0,0,0,0,1.116912635,0,11.49326533,2.163530069,25.94283438,0,0,0.003905289,0.687330852,0,0
142,75,42.9,0,35.98366106,2.254520123,1.112483244,1.310914791,0,0,34.63052679,3.911634633,1.173701487,67.99446925,0,0,87.01645504,0.187876677,0.046441426,2.659827111,36.74572264,1.37002206,0,14.52350042,0,2.685158798,0,0,184.5307833,0.626959248,0,0,4.034071119,0.018998765,0,0,2.450840695,0,46.1627772,0,18.10371215,0.354643615,0,0,0.483413023,0,0.025331687,0,1.638115745,0,0,0.29764732,0,15.54310081,0,0,0.11399259,0,0,0,2.125750715,0,1.838658265,3.058801178,0,0,0.012665843,0,0,0,0,0,0,1.213809991,0.135102329,0,2.015980072,0,3.79130912,141.9566617,0.126658434,2.786485545,0.006332922,0.088660904,0,0.059107269,0,0,0,0,0.565741005,0,1.013267471,0,2.398066348,0,0,0,0,0,0,0,0,0,0,0,4.819353409,0,0,0,0,0,0,0,0,0.088660904,0,0.002110974,6.191486442,0.025331687,0,0,0.683955543,2.165859219,0,0,0,0,4.927013077,0.358865563,0,0.208986416,0,0,0,0,0,0,0,0,2.43184193,1.562120684,0,0,0,0,0,0,0.120325512,0,0.318757059,0,0,0,0.221652259,0.865499298,0,0,0,0,0.219541285,0,0,0,0,0,0,0,0,0,0,0.605849509,0,0,0,0,0,0,0.246983946,0,16.22705635,0,49.03581267,0,0,158.1457205,0,0,0
143,74,22.1,0.163641067,67.63654791,0.580661849,0,1.251062347,0,0,0,0.005278744,0,147.7784406,0,0,79.93602162,0,0,0.063344929,44.48397637,0,0,15.54062258,0,2.523239671,0,0,70.21785377,0,0,0,17.75769509,0,0,0,320.414487,0,0.010557488,0,16.92893227,0,0,0,0,0,5.136217991,0,0,0,0,1.95313531,0,63.02820433,0.005278744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944895191,1.045191328,0,0,0,0,0,0,0.015836232,0,0,0,0,0,0,0.005278744,0,0,0,6.112785646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.42616357,0,0,0,0,0,0,0,0,0,0,0.021114976,0,0,0,0,0,0,0,0,0,0,0,0,0,1.520278295,0,0,0,0,0,0,2.349041116,0,0,0,0,0,0.100296138,0,22.28685751,0,2.512682183,0,0,0,0,0,0.068623673
145,74,37.8,0,66.02612824,1.152014833,0.003408328,13.3845037,0,0,0,0.006816656,0,91.19662985,0,0,55.00700411,0.003408328,0,8.40834495,24.37976953,0,0,0,0,0.010224984,0,0,10.60671645,0,0,0,14.16501079,0,0,5.320399865,442.6327288,1.315614573,26.74174077,0,8.353811704,6.649647749,0,0,0,0,12.46766349,0,0.218132986,0,0,9.362676764,0,5.565799474,0,0,0,0,0,1.094073259,0,0,7.256330117,0.088616526,0,0,4.127485097,0,0,0,0,0,0,5.436283014,0,0,0,0,0,0,0,10.93391593,0,0.092024854,0.003408328,0.020449967,0,1.022498373,0,0,3.11180338,0,0,0,16.27476576,0,0,0,0,0,6.540581256,0,0,0,0,0,12.07229745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003408328,0,0,1.506480936,0,0,0,0,1.298572933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010224984,0,0,0,0,0,0,1.64622238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.466269483,0,0,0,0,0,0,0,2.747112294,0,2.450587766,0,0,0.003408328,0,0,0
146,76,43.3,0,105.1627793,0,0,0,3.107126904,0.037224212,0,11.67307507,0,279.5713522,0.032844893,0,198.0131029,0.004379319,0,1.832745045,47.6820264,0,0,1.182416158,0,0.00218966,0,0,0.00218966,0,0,0,0.00218966,0,0,0,30.65961304,0,31.93180524,0,13.32188871,0.004379319,0,0,0,0,12.85111191,0,5.235475988,0,0,0,0,51.61465495,0,0,0,0,0,0,0,0,0.004379319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008758638,0,1.202123094,1.237157647,0,50.76944637,0,0,19.2558661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006568979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218966,0,0,0,0,0,0,0,0,0,0.094155361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.686037855,110.078565,0,0,0,0,14.6597707,0,0,0
147,76,20.6,0,81.10448977,0.001480549,0,0.214679646,0,0,0,78.05899989,0,78.22630196,0,0,38.07824703,303.5481364,0,0,2.123107673,0,0,0.002961099,2.157160306,0.001480549,0,0,17.02039457,0,0,0,0.002961099,0,0,0,150.6355258,0,101.50942,0,0,0,0,0,0,0,4.290631824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.90987156,0,0,0,0,0,0,0,0,0,0.071066366,0,0,0.001480549,0.614427953,27.96313432,0,0.630713995,0,0,0,0.001480549,0,0,1.628604212,0,0.002961099,0,0.002961099,0,0,0,0,5.60239849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97401636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176185365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.60250953,0,3.850908687,0,0,0,0,0,0
148,79,23.6,13.51875159,34.60321866,1.895017921,0,22.84070843,0,0,3.158363202,6.694772909,0,226.2010155,0,0,48.38516718,0,0,1.569610804,138.3650206,0,0,33.12453043,0,147.0983734,0,0,14.6672473,0,0,0,15.50469208,0,0,0,2.895166269,1.095856323,8.814704573,0,20.11303112,12.71001919,0,0,0,0,25.25254942,0,10.51830654,0,0,0,0,4.498274864,3.426345535,0,2.923878661,0,0,0,0,0,18.86882743,0,0,0,3.861816825,0,0,0,0,0,0,0,4.857179773,0,0.004785399,0,0,0,0.981006752,0.009570798,0,0.004785399,0,0,0,0.009570798,2.129502462,0.416329695,0,0,0.559891659,0,16.07893994,0.004785399,0,0,0,0,0,0,0,0,0,0,0.378046505,0.004785399,0,0,0,3.804392039,0,0,0,0,0,3.277998172,0,0,0,2.182141849,0.617316444,11.69551465,7.096746407,0,0,0,0,0,0,0,0,0,0,1.957228106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937938163,0,0,0,0,0,0,0,1.516971417,11.37489293,0,0,0.138776565,0,0,0,6.393292785,0,0,0,4.230292531,0,0,0,0,0.004785399,3.60340529,0,55.93174107,0,0.287123927,0,0,0,0,0,0
149,79,34.6,0.79433005,47.26823183,2.304675919,4.184217445,22.82859812,0,0,3.602454592,3.076630474,0,134.1243071,0,0,48.99673877,3.529734235,0,0.934176889,115.4799264,0,0,7.764296542,0,112.0844451,0,0,8.810350904,0,0,0,15.40552787,0,0,0,3.300385418,0,15.1649913,4.256937802,39.0788009,8.105522831,0,0,0,0,39.3529007,0,3.177320199,0,0.089501977,0,1.997012872,14.37625513,0,0,0,0,0.072720357,0,0,0,20.11556943,7.926518877,0,0,9.968282737,0,0,0,0,0,0,0,0.956552384,0,0.475479255,0,14.69510592,0,0.51463637,1.381686777,0,0.005593874,0,0.190191702,0,0.005593874,8.955791617,0,0,0,2.265518804,0,23.18101216,0,0,0,0,0,0,0.402758898,0,0,0,0,0.592950601,0,0.195785576,0,0,0,0,0,0,0,0,0,0,0,0,0.106283598,0.162222334,7.132188827,0,0,0,0,0.945364637,0,0,0,0,0,0.044750989,0.005593874,0,0,0,0,0,0,0,7.568510967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571878479,9.604680953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001303373,0,181.476447,0,12.1163302,0,0,0,0,0,0
150,83,27.1,0,52.98021142,10.73794292,0.005962212,2.659146331,0,0,0,2.611448639,0,146.3842168,0,0,387.7643496,0,0,2.927445848,3.028803444,0,0,12.3358156,0,51.78776912,0,0,16.15163096,0.005962212,0.178866345,0,0,0,0,0.095395384,30.44901415,0,100.5646214,0.155017499,1.94368095,0,0,0,0.071546538,0.83470961,1.472666241,0,0.417354805,0,0,0,0.274261729,26.18603292,0,0,0.6737299,0,0,0,0,0,0.781049707,0.655843265,0,0,0,0,0,1.001651533,0,0,0,0,2.039076334,0,16.77766317,0,0,0.798936341,0,1.723079125,0,5.097690835,0.095395384,1.645570375,0,0,0.023848846,0,0.07750875,0,0,0.083470961,10.94065811,0,1.556137202,0,0,0,0,0,0,0,0,0,0.560447881,0,0,0,0,0,0,0.017886635,0,0.840671822,0,21.46992362,4.417998724,0,2.033114123,0,22.43580189,5.228859489,0,0,0,0,1.216291147,0,0,0.250412883,0,0,0,0,0,0,0,0,0,6.379566309,0,0,0,0,0,0,0,0,0.155017499,0,0,0,0,0,0,1.216291147,0.005962212,0,0,6.516697173,0,0,0,0,0,0,0,0,0,1.544212779,6.975787459,0,0,0,0,1.311686531,0,0,12.83664137,0,2.396809024,0,0,0.906256149,0,0,0
151,83,38.8,0,33.33212761,66.12168126,0,0.036171598,2.314982276,0,0,2.749041453,0,94.33552774,0,0,195.1457715,0.036171598,0,7.975837372,8.572668741,0,0,115.5682558,0,34.79707733,0,0,27.20104174,0,2.007523692,0,0.036171598,0,0,0.434059177,12.71431672,0,29.51602402,0,7.65029299,0,0,0,0,0,0,0,0,0,0,0.018085799,0,16.56659191,0.633002966,0,2.296896477,0,0,0,0,3.852275194,3.942704189,1.157491138,0,50.92961007,2.224553281,0,1.989437893,0,0,0,0,0,0,0,1.917094697,0,3.798017796,0.018085799,0,0.289372784,0,1.356434927,22.75193518,0.036171598,0,0,0,0,10.12804746,0,0,10.10996166,1.953266295,0,3.309701223,0,0,0.018085799,0,0,0,0,0,0,12.40685813,0,0,0,0,0,0,0,0,0,0,17.41662447,0.144686392,0,0.126600593,0,2.966071041,8.192866961,0,0,0,0,2.658612457,0,0,0,0,0,0,0,0,0,0,0,0,3.074585835,0,0,0,0,0,0,0,0,0,0.018085799,0,0,0,0,0,0,0,4.557621356,2.296896477,11.52065398,0,3.128843232,0,0,0,0,0,0,0,0.669174564,20.21992332,0,0,0,0,0,0,0,2.658612457,0,1.663893511,0,0,8.608840339,0,0,0
152,81,54,0.70243806,37.79046167,5.252401173,0.345924271,10.9389726,0.518886406,0.003529839,1.217794627,3.769868584,0.240029086,459.5003865,0,0.268267802,151.0912499,0.758915492,0,2.657969142,75.40090152,0,0,6.819649911,0,56.36094727,0,0,8.803419709,0.271797641,0,1.224854306,11.71906713,0,0,0,10.10946032,0.338864592,19.91888429,0.077656469,6.420778047,4.698216372,0,0,0,0,2.442648933,0,1.05189217,0,0,0,0,7.783296094,0,0,0,0,0.240029086,0,0.695378381,0,1.066011528,0.589483196,0,5.171214865,0,0,0,0,0.405931542,0.370633147,0,0,1.962590761,0,0.035298395,0.003529839,0.638900949,0.010589518,0,2.67561834,0,0.21179037,0.042358074,0,0,0,0.003529839,0,1.369577725,0,0.021179037,0,2.435589254,0,3.201564425,0,0,0,0,0,0,0,0,0,1.048362331,0,0,0,0,0,0.321215394,0.540065443,0,0,0,0.056477432,0,1.719031836,0,0,0,7.585625082,0,0,0,0,0.007059679,0,0,0,0,0.430640419,0.751855813,2.146142415,0,0,2.481477167,0,0,0,0,0.472998493,0,0,0,0,0,0.28238716,0.257678283,1.920232687,0,0,0,0,0,0.603602554,0.084716148,0,0,3.512190301,0,0,0,0,0,0,0,0.021179037,0,0.165902456,0.642430789,0.028238716,0,0,0,0.797743727,1.002474417,0,29.00469116,0,0.342394431,0,0,2.996833734,0,0,0
